city,date,epidemiological_week,estimated_population,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,new_confirmed,new_deaths
Guaratinguetá,2020-04-22,202017,122505.0,False,1,0.81629,2020-04-22,0.0,0,14,0,0
Igaratá,2020-04-22,202017,9583.0,False,1,10.43515,2020-04-22,0.0,0,10,0,0
Ilhabela,2020-04-22,202017,35591.0,False,3,8.4291,2020-04-22,0.0,0,14,0,0
Jacareí,2020-04-22,202017,235416.0,False,23,9.76994,2020-04-22,0.0,0,15,2,0
Lorena,2020-04-22,202017,89125.0,False,1,1.12202,2020-04-22,0.0,0,8,0,0
Pindamonhangaba,2020-04-22,202017,170132.0,False,4,2.35112,2020-04-22,0.25,1,16,1,0
Santa Branca,2020-04-22,202017,14857.0,False,2,13.46167,2020-04-22,0.5,1,19,0,0
São José dos Campos,2020-04-22,202017,729737.0,False,139,19.04796,2020-04-22,0.0216,3,36,1,0
São Sebastião,2020-04-22,202017,90328.0,False,14,15.49907,2020-04-22,0.1429,2,29,8,0
Taubaté,2020-04-22,202017,317915.0,False,8,2.5164,2020-04-22,0.0,0,35,1,0
Ubatuba,2020-04-22,202017,91824.0,False,3,3.26712,2020-04-22,0.0,0,10,0,0
Aparecida,2020-04-23,202017,36185.0,False,1,2.76358,2020-04-23,0.0,0,6,0,0
Cachoeira Paulista,2020-04-23,202017,33581.0,False,3,8.93362,2020-04-23,0.0,0,24,0,0
Campos do Jordão,2020-04-23,202017,52405.0,False,1,1.90821,2020-04-23,0.0,0,11,0,0
Caraguatatuba,2020-04-23,202017,123389.0,False,14,11.34623,2020-04-23,0.1429,2,18,0,0
Caçapava,2020-04-23,202017,95018.0,False,10,10.52432,2020-04-23,0.0,0,16,1,0
Cruzeiro,2020-04-23,202017,82571.0,False,3,3.63324,2020-04-23,0.3333,1,9,0,0
Guaratinguetá,2020-04-23,202017,122505.0,False,1,0.81629,2020-04-23,0.0,0,15,0,0
Igaratá,2020-04-23,202017,9583.0,False,1,10.43515,2020-04-23,0.0,0,11,0,0
Ilhabela,2020-04-23,202017,35591.0,False,3,8.4291,2020-04-23,0.0,0,15,0,0
Jacareí,2020-04-23,202017,235416.0,False,23,9.76994,2020-04-23,0.0435,1,16,0,1
Lorena,2020-04-23,202017,89125.0,False,1,1.12202,2020-04-23,0.0,0,9,0,0
Pindamonhangaba,2020-04-23,202017,170132.0,False,6,3.52667,2020-04-23,0.1667,1,17,2,0
Santa Branca,2020-04-23,202017,14857.0,False,2,13.46167,2020-04-23,0.5,1,20,0,0
São José dos Campos,2020-04-23,202017,729737.0,False,141,19.32203,2020-04-23,0.0355,5,37,2,2
São Sebastião,2020-04-23,202017,90328.0,False,14,15.49907,2020-04-23,0.1429,2,30,0,0
Taubaté,2020-04-23,202017,317915.0,False,9,2.83095,2020-04-23,0.0,0,36,1,0
Ubatuba,2020-04-23,202017,91824.0,False,3,3.26712,2020-04-23,0.0,0,11,0,0
Aparecida,2020-04-24,202017,36185.0,False,1,2.76358,2020-04-24,0.0,0,7,0,0
Cachoeira Paulista,2020-04-24,202017,33581.0,False,3,8.93362,2020-04-24,0.0,0,25,0,0
Campos do Jordão,2020-04-24,202017,52405.0,False,3,5.72464,2020-04-24,0.0,0,12,2,0
Caraguatatuba,2020-04-24,202017,123389.0,False,16,12.96712,2020-04-24,0.125,2,19,2,0
Caçapava,2020-04-24,202017,95018.0,False,8,8.41946,2020-04-24,0.0,0,17,-2,0
Cruzeiro,2020-04-24,202017,82571.0,False,3,3.63324,2020-04-24,0.3333,1,10,0,0
Guaratinguetá,2020-04-24,202017,122505.0,False,1,0.81629,2020-04-24,0.0,0,16,0,0
Igaratá,2020-04-24,202017,9583.0,False,1,10.43515,2020-04-24,0.0,0,12,0,0
Ilhabela,2020-04-24,202017,35591.0,False,4,11.2388,2020-04-24,0.0,0,16,1,0
Jacareí,2020-04-24,202017,235416.0,False,26,11.04428,2020-04-24,0.0385,1,17,3,0
Lavrinhas,2020-04-24,202017,7311.0,False,1,13.67802,2020-04-24,1.0,1,1,1,1
Lorena,2020-04-24,202017,89125.0,False,1,1.12202,2020-04-24,0.0,0,10,0,0
Pindamonhangaba,2020-04-24,202017,170132.0,False,6,3.52667,2020-04-24,0.1667,1,18,0,0
Santa Branca,2020-04-24,202017,14857.0,False,2,13.46167,2020-04-24,0.5,1,21,0,0
São José dos Campos,2020-04-24,202017,729737.0,False,158,21.65164,2020-04-24,0.0316,5,38,17,0
São Sebastião,2020-04-24,202017,90328.0,False,14,15.49907,2020-04-24,0.1429,2,31,0,0
Taubaté,2020-04-24,202017,317915.0,False,8,2.5164,2020-04-24,0.0,0,37,-1,0
Ubatuba,2020-04-24,202017,91824.0,False,4,4.35616,2020-04-24,0.0,0,12,1,0
Aparecida,2020-04-25,202017,36185.0,False,1,2.76358,2020-04-25,0.0,0,8,0,0
Cachoeira Paulista,2020-04-25,202017,33581.0,False,3,8.93362,2020-04-25,0.0,0,26,0,0
Campos do Jordão,2020-04-25,202017,52405.0,False,3,5.72464,2020-04-25,0.0,0,13,0,0
Caraguatatuba,2020-04-25,202017,123389.0,False,18,14.58801,2020-04-25,0.1111,2,20,2,0
Caçapava,2020-04-25,202017,95018.0,False,9,9.47189,2020-04-25,0.0,0,18,1,0
Cruzeiro,2020-04-25,202017,82571.0,False,3,3.63324,2020-04-25,0.3333,1,11,0,0
Guaratinguetá,2020-04-25,202017,122505.0,False,1,0.81629,2020-04-25,0.0,0,17,0,0
Igaratá,2020-04-25,202017,9583.0,False,2,20.87029,2020-04-25,0.0,0,13,1,0
Ilhabela,2020-04-25,202017,35591.0,False,4,11.2388,2020-04-25,0.0,0,17,0,0
Jacareí,2020-04-25,202017,235416.0,False,28,11.89384,2020-04-25,0.0357,1,18,2,0
Lavrinhas,2020-04-25,202017,7311.0,False,1,13.67802,2020-04-25,1.0,1,2,0,0
Lorena,2020-04-25,202017,89125.0,False,1,1.12202,2020-04-25,0.0,0,11,0,0
Pindamonhangaba,2020-04-25,202017,170132.0,False,7,4.11445,2020-04-25,0.1429,1,19,1,0
Santa Branca,2020-04-25,202017,14857.0,False,2,13.46167,2020-04-25,0.5,1,22,0,0
Santo Antônio do Pinhal,2020-04-25,202017,6827.0,False,1,14.64772,2020-04-25,0.0,0,1,1,0
São José dos Campos,2020-04-25,202017,729737.0,False,174,23.84421,2020-04-25,0.0287,5,39,16,0
São Sebastião,2020-04-25,202017,90328.0,False,15,16.60615,2020-04-25,0.1333,2,32,1,0
Taubaté,2020-04-25,202017,317915.0,False,9,2.83095,2020-04-25,0.0,0,38,1,0
Ubatuba,2020-04-25,202017,91824.0,False,4,4.35616,2020-04-25,0.0,0,13,0,0
Aparecida,2020-04-26,202018,36185.0,False,1,2.76358,2020-04-26,0.0,0,9,0,0
Cachoeira Paulista,2020-04-26,202018,33581.0,False,3,8.93362,2020-04-26,0.0,0,27,0,0
Campos do Jordão,2020-04-26,202018,52405.0,False,3,5.72464,2020-04-26,0.0,0,14,0,0
Caraguatatuba,2020-04-26,202018,123389.0,False,18,14.58801,2020-04-26,0.1111,2,21,0,0
Caçapava,2020-04-26,202018,95018.0,False,9,9.47189,2020-04-26,0.0,0,19,0,0
Cruzeiro,2020-04-26,202018,82571.0,False,3,3.63324,2020-04-26,0.3333,1,12,0,0
Guaratinguetá,2020-04-26,202018,122505.0,False,1,0.81629,2020-04-26,0.0,0,18,0,0
Igaratá,2020-04-26,202018,9583.0,False,2,20.87029,2020-04-26,0.0,0,14,0,0
Ilhabela,2020-04-26,202018,35591.0,False,4,11.2388,2020-04-26,0.0,0,18,0,0
Jacareí,2020-04-26,202018,235416.0,False,29,12.31862,2020-04-26,0.0345,1,19,1,0
Lavrinhas,2020-04-26,202018,7311.0,False,1,13.67802,2020-04-26,1.0,1,3,0,0
Lorena,2020-04-26,202018,89125.0,False,1,1.12202,2020-04-26,0.0,0,12,0,0
Pindamonhangaba,2020-04-26,202018,170132.0,False,7,4.11445,2020-04-26,0.1429,1,20,0,0
Santa Branca,2020-04-26,202018,14857.0,False,2,13.46167,2020-04-26,0.5,1,23,0,0
Santo Antônio do Pinhal,2020-04-26,202018,6827.0,False,1,14.64772,2020-04-26,0.0,0,2,0,0
São José dos Campos,2020-04-26,202018,729737.0,False,174,23.84421,2020-04-26,0.0287,5,40,0,0
São Sebastião,2020-04-26,202018,90328.0,False,26,28.78399,2020-04-26,0.0769,2,33,11,0
Taubaté,2020-04-26,202018,317915.0,False,9,2.83095,2020-04-26,0.0,0,39,0,0
Ubatuba,2020-04-26,202018,91824.0,False,4,4.35616,2020-04-26,0.0,0,14,0,0
Aparecida,2020-04-27,202018,36185.0,False,1,2.76358,2020-04-27,0.0,0,10,0,0
Cachoeira Paulista,2020-04-27,202018,33581.0,False,3,8.93362,2020-04-27,0.0,0,28,0,0
Campos do Jordão,2020-04-27,202018,52405.0,False,3,5.72464,2020-04-27,0.0,0,15,0,0
Caraguatatuba,2020-04-27,202018,123389.0,False,24,19.45068,2020-04-27,0.125,3,22,6,1
Caçapava,2020-04-27,202018,95018.0,False,8,8.41946,2020-04-27,0.0,0,20,-1,0
Cruzeiro,2020-04-27,202018,82571.0,False,5,6.05539,2020-04-27,0.2,1,13,2,0
Guaratinguetá,2020-04-27,202018,122505.0,False,1,0.81629,2020-04-27,0.0,0,19,0,0
Igaratá,2020-04-27,202018,9583.0,False,2,20.87029,2020-04-27,0.0,0,15,0,0
Ilhabela,2020-04-27,202018,35591.0,False,4,11.2388,2020-04-27,0.0,0,19,0,0
Jacareí,2020-04-27,202018,235416.0,False,28,11.89384,2020-04-27,0.0357,1,20,-1,0
Lavrinhas,2020-04-27,202018,7311.0,False,2,27.35604,2020-04-27,0.5,1,4,1,0
Lorena,2020-04-27,202018,89125.0,False,4,4.48808,2020-04-27,0.0,0,13,3,0
Pindamonhangaba,2020-04-27,202018,170132.0,False,9,5.29001,2020-04-27,0.1111,1,21,2,0
Santa Branca,2020-04-27,202018,14857.0,False,2,13.46167,2020-04-27,0.5,1,24,0,0
Santo Antônio do Pinhal,2020-04-27,202018,6827.0,False,2,29.29544,2020-04-27,0.0,0,3,1,0
São José dos Campos,2020-04-27,202018,729737.0,False,185,25.3516,2020-04-27,0.027,5,41,11,0
São Sebastião,2020-04-27,202018,90328.0,False,29,32.10522,2020-04-27,0.069,2,34,3,0
Taubaté,2020-04-27,202018,317915.0,False,33,10.38013,2020-04-27,0.1212,4,40,24,4
Ubatuba,2020-04-27,202018,91824.0,False,12,13.06848,2020-04-27,0.0,0,15,8,0
Aparecida,2020-04-28,202018,36185.0,False,1,2.76358,2020-04-28,0.0,0,11,0,0
Cachoeira Paulista,2020-04-28,202018,33581.0,False,3,8.93362,2020-04-28,0.0,0,29,0,0
Campos do Jordão,2020-04-28,202018,52405.0,False,3,5.72464,2020-04-28,0.0,0,16,0,0
Caraguatatuba,2020-04-28,202018,123389.0,False,25,20.26113,2020-04-28,0.16,4,23,1,1
Caçapava,2020-04-28,202018,95018.0,False,10,10.52432,2020-04-28,0.0,0,21,2,0
Cruzeiro,2020-04-28,202018,82571.0,False,5,6.05539,2020-04-28,0.2,1,14,0,0
Guaratinguetá,2020-04-28,202018,122505.0,False,1,0.81629,2020-04-28,0.0,0,20,0,0
Igaratá,2020-04-28,202018,9583.0,False,3,31.30544,2020-04-28,0.0,0,16,1,0
Ilhabela,2020-04-28,202018,35591.0,False,6,16.85819,2020-04-28,0.0,0,20,2,0
Jacareí,2020-04-28,202018,235416.0,False,30,12.7434,2020-04-28,0.0333,1,21,2,0
Lavrinhas,2020-04-28,202018,7311.0,False,2,27.35604,2020-04-28,0.5,1,5,0,0
Lorena,2020-04-28,202018,89125.0,False,5,5.6101,2020-04-28,0.0,0,14,1,0
Pindamonhangaba,2020-04-28,202018,170132.0,False,9,5.29001,2020-04-28,0.1111,1,22,0,0
Santa Branca,2020-04-28,202018,14857.0,False,2,13.46167,2020-04-28,0.5,1,25,0,0
Santo Antônio do Pinhal,2020-04-28,202018,6827.0,False,2,29.29544,2020-04-28,0.0,0,4,0,0
São José dos Campos,2020-04-28,202018,729737.0,False,194,26.58492,2020-04-28,0.0515,10,42,9,5
São Sebastião,2020-04-28,202018,90328.0,False,31,34.31937,2020-04-28,0.0645,2,35,2,0
Taubaté,2020-04-28,202018,317915.0,False,33,10.38013,2020-04-28,0.1212,4,41,0,0
Ubatuba,2020-04-28,202018,91824.0,False,12,13.06848,2020-04-28,0.0,0,16,0,0
Aparecida,2020-04-29,202018,36185.0,False,1,2.76358,2020-04-29,0.0,0,12,0,0
Cachoeira Paulista,2020-04-29,202018,33581.0,False,3,8.93362,2020-04-29,0.0,0,30,0,0
Campos do Jordão,2020-04-29,202018,52405.0,False,3,5.72464,2020-04-29,0.0,0,17,0,0
Caraguatatuba,2020-04-29,202018,123389.0,False,26,21.07157,2020-04-29,0.1538,4,24,1,0
Caçapava,2020-04-29,202018,95018.0,False,10,10.52432,2020-04-29,0.0,0,22,0,0
Cruzeiro,2020-04-29,202018,82571.0,False,5,6.05539,2020-04-29,0.2,1,15,0,0
Guaratinguetá,2020-04-29,202018,122505.0,False,3,2.44888,2020-04-29,0.0,0,21,2,0
Igaratá,2020-04-29,202018,9583.0,False,5,52.17573,2020-04-29,0.0,0,17,2,0
Ilhabela,2020-04-29,202018,35591.0,False,6,16.85819,2020-04-29,0.0,0,21,0,0
Jacareí,2020-04-29,202018,235416.0,False,31,13.16818,2020-04-29,0.0323,1,22,1,0
Lavrinhas,2020-04-29,202018,7311.0,False,2,27.35604,2020-04-29,0.5,1,6,0,0
Lorena,2020-04-29,202018,89125.0,False,7,7.85414,2020-04-29,0.0,0,15,2,0
Paraibuna,2020-04-29,202018,18263.0,False,1,5.47555,2020-04-29,0.0,0,1,1,0
Pindamonhangaba,2020-04-29,202018,170132.0,False,11,6.46557,2020-04-29,0.0909,1,23,2,0
Santa Branca,2020-04-29,202018,14857.0,False,2,13.46167,2020-04-29,0.5,1,26,0,0
Santo Antônio do Pinhal,2020-04-29,202018,6827.0,False,2,29.29544,2020-04-29,0.0,0,5,0,0
São José dos Campos,2020-04-29,202018,729737.0,False,202,27.68121,2020-04-29,0.0495,10,43,8,0
São Sebastião,2020-04-29,202018,90328.0,False,32,35.42645,2020-04-29,0.0625,2,36,1,0
Taubaté,2020-04-29,202018,317915.0,False,35,11.00923,2020-04-29,0.1143,4,42,2,0
Ubatuba,2020-04-29,202018,91824.0,False,12,13.06848,2020-04-29,0.0,0,17,0,0
Aparecida,2020-04-30,202018,36185.0,False,1,2.76358,2020-04-30,0.0,0,13,0,0
Cachoeira Paulista,2020-04-30,202018,33581.0,False,3,8.93362,2020-04-30,0.0,0,31,0,0
Campos do Jordão,2020-04-30,202018,52405.0,False,3,5.72464,2020-04-30,0.0,0,18,0,0
Caraguatatuba,2020-04-30,202018,123389.0,False,27,21.88202,2020-04-30,0.1481,4,25,1,0
Caçapava,2020-04-30,202018,95018.0,False,11,11.57675,2020-04-30,0.0,0,23,1,0
Cruzeiro,2020-04-30,202018,82571.0,False,5,6.05539,2020-04-30,0.2,1,16,0,0
Guaratinguetá,2020-04-30,202018,122505.0,False,3,2.44888,2020-04-30,0.0,0,22,0,0
Igaratá,2020-04-30,202018,9583.0,False,5,52.17573,2020-04-30,0.0,0,18,0,0
Ilhabela,2020-04-30,202018,35591.0,False,7,19.66789,2020-04-30,0.0,0,22,1,0
Jacareí,2020-04-30,202018,235416.0,False,33,14.01774,2020-04-30,0.0303,1,23,2,0
Lavrinhas,2020-04-30,202018,7311.0,False,2,27.35604,2020-04-30,0.5,1,7,0,0
Lorena,2020-04-30,202018,89125.0,False,7,7.85414,2020-04-30,0.0,0,16,0,0
Paraibuna,2020-04-30,202018,18263.0,False,1,5.47555,2020-04-30,0.0,0,2,0,0
Pindamonhangaba,2020-04-30,202018,170132.0,False,11,6.46557,2020-04-30,0.0909,1,24,0,0
Santa Branca,2020-04-30,202018,14857.0,False,2,13.46167,2020-04-30,0.5,1,27,0,0
Santo Antônio do Pinhal,2020-04-30,202018,6827.0,False,2,29.29544,2020-04-30,0.0,0,6,0,0
São José dos Campos,2020-04-30,202018,729737.0,False,219,30.01081,2020-04-30,0.0457,10,44,17,0
São Sebastião,2020-04-30,202018,90328.0,False,32,35.42645,2020-04-30,0.0625,2,37,0,0
Taubaté,2020-04-30,202018,317915.0,False,36,11.32378,2020-04-30,0.1111,4,43,1,0
Ubatuba,2020-04-30,202018,91824.0,False,12,13.06848,2020-04-30,0.0,0,18,0,0
Aparecida,2020-05-01,202018,36185.0,False,1,2.76358,2020-05-01,0.0,0,14,0,0
Cachoeira Paulista,2020-05-01,202018,33581.0,False,3,8.93362,2020-05-01,0.0,0,32,0,0
Campos do Jordão,2020-05-01,202018,52405.0,False,3,5.72464,2020-05-01,0.0,0,19,0,0
Caraguatatuba,2020-05-01,202018,123389.0,False,33,26.74469,2020-05-01,0.1212,4,26,6,0
Caçapava,2020-05-01,202018,95018.0,False,11,11.57675,2020-05-01,0.0,0,24,0,0
Cruzeiro,2020-05-01,202018,82571.0,False,6,7.26647,2020-05-01,0.3333,2,17,1,1
Guaratinguetá,2020-05-01,202018,122505.0,False,3,2.44888,2020-05-01,0.0,0,23,0,0
Igaratá,2020-05-01,202018,9583.0,False,7,73.04602,2020-05-01,0.0,0,19,2,0
Ilhabela,2020-05-01,202018,35591.0,False,5,14.0485,2020-05-01,0.0,0,23,-2,0
Jacareí,2020-05-01,202018,235416.0,False,33,14.01774,2020-05-01,0.0303,1,24,0,0
Lavrinhas,2020-05-01,202018,7311.0,False,2,27.35604,2020-05-01,0.5,1,8,0,0
Lorena,2020-05-01,202018,89125.0,False,7,7.85414,2020-05-01,0.0,0,17,0,0
Paraibuna,2020-05-01,202018,18263.0,False,2,10.9511,2020-05-01,0.0,0,3,1,0
Pindamonhangaba,2020-05-01,202018,170132.0,False,11,6.46557,2020-05-01,0.0909,1,25,0,0
Santa Branca,2020-05-01,202018,14857.0,False,2,13.46167,2020-05-01,0.5,1,28,0,0
Santo Antônio do Pinhal,2020-05-01,202018,6827.0,False,2,29.29544,2020-05-01,0.0,0,7,0,0
São José dos Campos,2020-05-01,202018,729737.0,False,224,30.69599,2020-05-01,0.0491,11,45,5,1
São Sebastião,2020-05-01,202018,90328.0,False,42,46.49721,2020-05-01,0.0476,2,38,10,0
Taubaté,2020-05-01,202018,317915.0,False,40,12.58198,2020-05-01,0.1,4,44,4,0
Ubatuba,2020-05-01,202018,91824.0,False,13,14.15752,2020-05-01,0.0,0,19,1,0
Aparecida,2020-05-02,202018,36185.0,False,1,2.76358,2020-05-02,0.0,0,15,0,0
Cachoeira Paulista,2020-05-02,202018,33581.0,False,3,8.93362,2020-05-02,0.0,0,33,0,0
Campos do Jordão,2020-05-02,202018,52405.0,False,3,5.72464,2020-05-02,0.0,0,20,0,0
Caraguatatuba,2020-05-02,202018,123389.0,False,42,34.03869,2020-05-02,0.0952,4,27,9,0
Caçapava,2020-05-02,202018,95018.0,False,12,12.62919,2020-05-02,0.0,0,25,1,0
Cruzeiro,2020-05-02,202018,82571.0,False,7,8.47755,2020-05-02,0.2857,2,18,1,0
Guaratinguetá,2020-05-02,202018,122505.0,False,3,2.44888,2020-05-02,0.0,0,24,0,0
Igaratá,2020-05-02,202018,9583.0,False,10,104.35146,2020-05-02,0.0,0,20,3,0
Ilhabela,2020-05-02,202018,35591.0,False,5,14.0485,2020-05-02,0.0,0,24,0,0
Jacareí,2020-05-02,202018,235416.0,False,35,14.8673,2020-05-02,0.0571,2,25,2,1
Lavrinhas,2020-05-02,202018,7311.0,False,2,27.35604,2020-05-02,0.5,1,9,0,0
Lorena,2020-05-02,202018,89125.0,False,6,6.73212,2020-05-02,0.0,0,18,-1,0
Paraibuna,2020-05-02,202018,18263.0,False,2,10.9511,2020-05-02,0.0,0,4,0,0
Pindamonhangaba,2020-05-02,202018,170132.0,False,11,6.46557,2020-05-02,0.0909,1,26,0,0
Santa Branca,2020-05-02,202018,14857.0,False,2,13.46167,2020-05-02,0.5,1,29,0,0
Santo Antônio do Pinhal,2020-05-02,202018,6827.0,False,2,29.29544,2020-05-02,0.0,0,8,0,0
São José dos Campos,2020-05-02,202018,729737.0,False,226,30.97006,2020-05-02,0.0487,11,46,2,0
São Sebastião,2020-05-02,202018,90328.0,False,82,90.78027,2020-05-02,0.0244,2,39,40,0
Taubaté,2020-05-02,202018,317915.0,False,40,12.58198,2020-05-02,0.1,4,45,0,0
Ubatuba,2020-05-02,202018,91824.0,False,13,14.15752,2020-05-02,0.0,0,20,0,0
Aparecida,2020-05-03,202019,36185.0,False,1,2.76358,2020-05-03,0.0,0,16,0,0
Cachoeira Paulista,2020-05-03,202019,33581.0,False,3,8.93362,2020-05-03,0.0,0,34,0,0
Campos do Jordão,2020-05-03,202019,52405.0,False,3,5.72464,2020-05-03,0.0,0,21,0,0
Caraguatatuba,2020-05-03,202019,123389.0,False,42,34.03869,2020-05-03,0.0952,4,28,0,0
Caçapava,2020-05-03,202019,95018.0,False,12,12.62919,2020-05-03,0.0,0,26,0,0
Cruzeiro,2020-05-03,202019,82571.0,False,7,8.47755,2020-05-03,0.2857,2,19,0,0
Guaratinguetá,2020-05-03,202019,122505.0,False,4,3.26517,2020-05-03,0.0,0,25,1,0
Igaratá,2020-05-03,202019,9583.0,False,10,104.35146,2020-05-03,0.0,0,21,0,0
Ilhabela,2020-05-03,202019,35591.0,False,5,14.0485,2020-05-03,0.0,0,25,0,0
Jacareí,2020-05-03,202019,235416.0,False,38,16.14164,2020-05-03,0.0526,2,26,3,0
Lavrinhas,2020-05-03,202019,7311.0,False,2,27.35604,2020-05-03,0.5,1,10,0,0
Lorena,2020-05-03,202019,89125.0,False,6,6.73212,2020-05-03,0.0,0,19,0,0
Paraibuna,2020-05-03,202019,18263.0,False,2,10.9511,2020-05-03,0.0,0,5,0,0
Pindamonhangaba,2020-05-03,202019,170132.0,False,11,6.46557,2020-05-03,0.0909,1,27,0,0
Santa Branca,2020-05-03,202019,14857.0,False,2,13.46167,2020-05-03,0.5,1,30,0,0
Santo Antônio do Pinhal,2020-05-03,202019,6827.0,False,2,29.29544,2020-05-03,0.0,0,9,0,0
São José dos Campos,2020-05-03,202019,729737.0,False,234,32.06635,2020-05-03,0.047,11,47,8,0
São Sebastião,2020-05-03,202019,90328.0,False,82,90.78027,2020-05-03,0.0244,2,40,0,0
Taubaté,2020-05-03,202019,317915.0,False,40,12.58198,2020-05-03,0.1,4,46,0,0
Ubatuba,2020-05-03,202019,91824.0,False,13,14.15752,2020-05-03,0.0,0,21,0,0
Aparecida,2020-05-04,202019,36185.0,False,1,2.76358,2020-05-04,0.0,0,17,0,0
Cachoeira Paulista,2020-05-04,202019,33581.0,False,3,8.93362,2020-05-04,0.0,0,35,0,0
Campos do Jordão,2020-05-04,202019,52405.0,False,3,5.72464,2020-05-04,0.0,0,22,0,0
Caraguatatuba,2020-05-04,202019,123389.0,False,42,34.03869,2020-05-04,0.0952,4,29,0,0
Caçapava,2020-05-04,202019,95018.0,False,12,12.62919,2020-05-04,0.0,0,27,0,0
Cruzeiro,2020-05-04,202019,82571.0,False,7,8.47755,2020-05-04,0.2857,2,20,0,0
Guaratinguetá,2020-05-04,202019,122505.0,False,4,3.26517,2020-05-04,0.0,0,26,0,0
Igaratá,2020-05-04,202019,9583.0,False,12,125.22175,2020-05-04,0.0,0,22,2,0
Ilhabela,2020-05-04,202019,35591.0,False,5,14.0485,2020-05-04,0.0,0,26,0,0
Jacareí,2020-05-04,202019,235416.0,False,38,16.14164,2020-05-04,0.0526,2,27,0,0
Lavrinhas,2020-05-04,202019,7311.0,False,2,27.35604,2020-05-04,0.5,1,11,0,0
Lorena,2020-05-04,202019,89125.0,False,6,6.73212,2020-05-04,0.0,0,20,0,0
Paraibuna,2020-05-04,202019,18263.0,False,2,10.9511,2020-05-04,0.0,0,6,0,0
Pindamonhangaba,2020-05-04,202019,170132.0,False,11,6.46557,2020-05-04,0.0909,1,28,0,0
Santa Branca,2020-05-04,202019,14857.0,False,2,13.46167,2020-05-04,0.5,1,31,0,0
Santo Antônio do Pinhal,2020-05-04,202019,6827.0,False,2,29.29544,2020-05-04,0.0,0,10,0,0
São José dos Campos,2020-05-04,202019,729737.0,False,236,32.34042,2020-05-04,0.0466,11,48,2,0
São Sebastião,2020-05-04,202019,90328.0,False,82,90.78027,2020-05-04,0.0244,2,41,0,0
Taubaté,2020-05-04,202019,317915.0,False,40,12.58198,2020-05-04,0.1,4,47,0,0
Ubatuba,2020-05-04,202019,91824.0,False,13,14.15752,2020-05-04,0.0,0,22,0,0
Aparecida,2020-05-05,202019,36185.0,False,1,2.76358,2020-05-05,0.0,0,18,0,0
Cachoeira Paulista,2020-05-05,202019,33581.0,False,3,8.93362,2020-05-05,0.0,0,36,0,0
Campos do Jordão,2020-05-05,202019,52405.0,False,3,5.72464,2020-05-05,0.0,0,23,0,0
Caraguatatuba,2020-05-05,202019,123389.0,False,45,36.47003,2020-05-05,0.0889,4,30,3,0
Caçapava,2020-05-05,202019,95018.0,False,11,11.57675,2020-05-05,0.0,0,28,-1,0
Cruzeiro,2020-05-05,202019,82571.0,False,7,8.47755,2020-05-05,0.2857,2,21,0,0
Guaratinguetá,2020-05-05,202019,122505.0,False,4,3.26517,2020-05-05,0.0,0,27,0,0
Igaratá,2020-05-05,202019,9583.0,False,13,135.65689,2020-05-05,0.0,0,23,1,0
Ilhabela,2020-05-05,202019,35591.0,False,7,19.66789,2020-05-05,0.0,0,27,2,0
Jacareí,2020-05-05,202019,235416.0,False,39,16.56642,2020-05-05,0.0769,3,28,1,1
Lavrinhas,2020-05-05,202019,7311.0,False,2,27.35604,2020-05-05,0.5,1,12,0,0
Lorena,2020-05-05,202019,89125.0,False,7,7.85414,2020-05-05,0.0,0,21,1,0
Paraibuna,2020-05-05,202019,18263.0,False,1,5.47555,2020-05-05,0.0,0,7,-1,0
Pindamonhangaba,2020-05-05,202019,170132.0,False,13,7.64113,2020-05-05,0.0769,1,29,2,0
Santa Branca,2020-05-05,202019,14857.0,False,2,13.46167,2020-05-05,0.5,1,32,0,0
Santo Antônio do Pinhal,2020-05-05,202019,6827.0,False,2,29.29544,2020-05-05,0.5,1,11,0,1
São José dos Campos,2020-05-05,202019,729737.0,False,257,35.21817,2020-05-05,0.0545,14,49,21,3
São Sebastião,2020-05-05,202019,90328.0,False,83,91.88734,2020-05-05,0.0241,2,42,1,0
Taubaté,2020-05-05,202019,317915.0,False,42,13.21108,2020-05-05,0.0952,4,48,2,0
Ubatuba,2020-05-05,202019,91824.0,False,14,15.24656,2020-05-05,0.0,0,23,1,0
Aparecida,2020-05-06,202019,36185.0,False,1,2.76358,2020-05-06,0.0,0,19,0,0
Cachoeira Paulista,2020-05-06,202019,33581.0,False,5,14.88937,2020-05-06,0.0,0,37,2,0
Campos do Jordão,2020-05-06,202019,52405.0,False,4,7.63286,2020-05-06,0.0,0,24,1,0
Caraguatatuba,2020-05-06,202019,123389.0,False,48,38.90136,2020-05-06,0.0833,4,31,3,0
Caçapava,2020-05-06,202019,95018.0,False,12,12.62919,2020-05-06,0.0,0,29,1,0
Cruzeiro,2020-05-06,202019,82571.0,False,11,13.32187,2020-05-06,0.1818,2,22,4,0
Cunha,2020-05-06,202019,21459.0,False,1,4.66005,2020-05-06,0.0,0,1,1,0
Guaratinguetá,2020-05-06,202019,122505.0,False,5,4.08147,2020-05-06,0.0,0,28,1,0
Igaratá,2020-05-06,202019,9583.0,False,17,177.39747,2020-05-06,0.0,0,24,4,0
Ilhabela,2020-05-06,202019,35591.0,False,8,22.47759,2020-05-06,0.0,0,28,1,0
